time,station,temp,hum,pres,prcp,binary_prcp
2018-03-16,Ratnagiri,29.075,60.125,1009.3,0,0
2018-03-17,Mumbai,28.88333333,60.375,1009.266667,0,0
2018-03-17,Ratnagiri,28.34285714,61.57142857,1009.771429,0,0
2018-03-18,Mumbai,28.75833333,61.70833333,1009.969565,0,0
2018-03-18,Ratnagiri,27.55,70.875,1010.4625,0,0
2018-03-19,Mumbai,28.41666667,62.41666667,1011.969565,0,0
2018-03-19,Ratnagiri,27.4,70.375,1011.9125,0,0
2018-03-20,Mumbai,28.275,69.04166667,1011.104167,0,0
2018-03-20,Ratnagiri,27.65,68.375,1011.1,0,0
2018-03-21,Mumbai,27.89166667,63.33333333,1011.070833,0,0
2018-03-21,Ratnagiri,27.575,66,1011.1375,0,0
2018-03-22,Mumbai,27.025,58.95833333,1010.395833,0,0
2018-03-22,Ratnagiri,26.7,53.125,1010.175,0,0
2018-03-23,Mumbai,27.2,65.66666667,1010.25,0,0
2018-03-23,Ratnagiri,26,60.25,1010.375,0,0
2018-03-24,Mumbai,28.775,64.83333333,1010.670833,0,0
2018-03-24,Ratnagiri,26.875,71.5,1010.5125,0,0
2018-03-25,Mumbai,32.375,44.20833333,1010.625,0,0
2018-03-25,Ratnagiri,28.725,68,1010.325,0,0
2018-03-26,Mumbai,32.38333333,46.91666667,1010.347826,0,0
2018-03-26,Ratnagiri,28.925,77.625,1011.1125,0,0
2018-03-27,Mumbai,29.09166667,77.875,1010.430435,0,0
2018-03-27,Ratnagiri,28.97142857,79.28571429,1011.028571,0,0
2018-03-28,Mumbai,28.4,76.91666667,1010.175,0,0
2018-03-28,Ratnagiri,28.5,79,1010.5375,0,0
2018-03-29,Mumbai,28.10833333,76.33333333,1009.85,0,0
2018-03-29,Ratnagiri,27.125,76.75,1010.325,0,0
2018-03-30,Mumbai,28.35833333,74.08333333,1009.029167,0,0
2018-03-30,Ratnagiri,26.9,78,1009.8125,0,0
2018-03-31,Mumbai,28.33333333,75.625,1008.958333,0,0
2018-03-31,Ratnagiri,28.025,72,1009.55,0,0
2018-04-01,Mumbai,28.525,69.375,1008.2625,0,0
2018-04-01,Ratnagiri,27.775,72,1008.4875,0,0
2018-04-02,Mumbai,28.80833333,66.54166667,1009.040909,0,0
2018-04-02,Ratnagiri,27.23333333,72.33333333,1009.783333,0,0
2018-04-03,Mumbai,28.90833333,65.79166667,1008.756522,0,0
2018-04-03,Ratnagiri,27.925,70.875,1009.2625,0,0
2018-04-04,Mumbai,29.44166667,68,1006.675,0,0
2018-04-04,Ratnagiri,28.2,75.25,1007.55,0,0
2018-04-05,Mumbai,29.53333333,68.41666667,1006.15,0,0
2018-04-05,Ratnagiri,28.77142857,75.71428571,1006.828571,0,0
2018-04-06,Mumbai,29.325,68.375,1007.925,0,0
2018-04-06,Ratnagiri,27.425,78.375,1008.3,0,0
2018-04-07,Mumbai,29.59166667,66.29166667,1008.55,0,0
2018-04-07,Ratnagiri,28.725,73.25,1009.2375,0,0
2018-04-08,Mumbai,29.29166667,67.91666667,1009.258333,0,0
2018-04-08,Ratnagiri,29.65,61.75,1008.975,0,0
2018-04-09,Mumbai,29.69166667,61.29166667,1009.195833,0,0
2018-04-09,Ratnagiri,29.4,59.75,1009.1,0,0
2018-04-10,Mumbai,29.46666667,68.75,1008.095238,0,0
2018-04-10,Ratnagiri,28.37142857,69.42857143,1008.357143,0,0
2018-04-11,Mumbai,29.39166667,71.29166667,1008.6625,0,0
2018-04-11,Ratnagiri,28.54285714,73.71428571,1009.085714,0,0
2018-04-12,Mumbai,29.15833333,74.41666667,1008.126087,0,0
2018-04-12,Ratnagiri,28.75,73.5,1008.375,0,0
2018-04-13,Mumbai,29.45833333,75.08333333,1008.325,0,0
2018-04-13,Ratnagiri,28.725,74.625,1008.7125,0,0
2018-04-14,Mumbai,29.53333333,74.45833333,1007.9,0,0
2018-04-14,Ratnagiri,28.575,76.5,1008.4,0,0
2018-04-15,Mumbai,29.76666667,73.875,1008.765217,0,0
2018-04-15,Ratnagiri,28.825,76.625,1009.425,0,0
2018-04-16,Mumbai,30.53333333,73.375,1009.354545,0,0
2018-04-16,Ratnagiri,29.5,73.85714286,1009.6,0,0
2018-04-17,Mumbai,31.88333333,69.83333333,1009.908333,0,0
2018-04-17,Ratnagiri,29.25,70.75,1010.7875,0,0
2018-04-18,Mumbai,31.81666667,66.79166667,1009.326087,0,0
2018-04-18,Ratnagiri,30.35,71.125,1009.725,0.4628514349,1
2018-04-19,Mumbai,31.525,61.41666667,1007.241667,0,0
2018-04-19,Ratnagiri,29.775,77,1008.15,0,0
2018-04-20,Mumbai,30.35833333,67.5,1008.747826,0,0
2018-04-20,Ratnagiri,29.25,74.625,1009.1125,0,0
2018-04-21,Mumbai,30.23333333,71.33333333,1008.275,0,0
2018-04-21,Ratnagiri,29.675,73.75,1007.9125,0,0
2018-04-22,Mumbai,31.15833333,56.91666667,1008.508333,0,0
2018-04-22,Ratnagiri,30.25,61.25,1008.2125,0,0
2018-04-23,Mumbai,30.24166667,69.33333333,1008.695833,0,0
2018-04-23,Ratnagiri,28.95,70.25,1009.275,0,0
2018-04-24,Mumbai,30.76666667,65.5,1008.482609,0,0
2018-04-24,Ratnagiri,29.5,72.125,1008.8,0,0
2018-04-25,Mumbai,29.99166667,66.125,1008.025,0,0
2018-04-25,Ratnagiri,28.975,73.875,1008.5125,0,0
2018-04-26,Mumbai,29.25833333,71.33333333,1007.766667,0,0
2018-04-26,Ratnagiri,28.725,74,1007.8625,0,0
2018-04-27,Mumbai,29.35,72.125,1008.654167,0,0
2018-04-27,Ratnagiri,28.875,74.875,1008.775,0,0
2018-04-28,Mumbai,29.66666667,72,1008.995833,0,0
2018-04-28,Ratnagiri,29.1,76.375,1009.3125,0,0
2018-04-29,Mumbai,29.9,72,1008.370833,0,0
2018-04-29,Ratnagiri,29.55,76.25,1008.6375,0,0
2018-04-30,Mumbai,29.95833333,70.54166667,1007.6125,0,0
2018-04-30,Ratnagiri,29.55,71.625,1008.15,0,0
2018-05-01,Mumbai,29.81666667,72.04166667,1008.2875,0,0
2018-05-01,Ratnagiri,29.5,69.125,1008.5,0,0
2018-05-02,Mumbai,29.84166667,71.58333333,1008.240909,0,0
2018-05-02,Ratnagiri,29.125,71,1008.6625,0,0
2018-05-03,Mumbai,30.41666667,71.04166667,1008.0125,0,0
2018-05-03,Ratnagiri,29.125,73.875,1008.55,0,0
2018-05-04,Mumbai,30.55833333,70.66666667,1008.218182,0,0
2018-05-04,Ratnagiri,29.4,78.25,1008.5125,0,0
2018-05-05,Mumbai,30.64166667,70.20833333,1008.495455,0,0
2018-05-05,Ratnagiri,29.53333333,76.33333333,1009.011111,0,0
2018-05-06,Mumbai,30.54166667,73.58333333,1009.304545,0,0
2018-05-06,Ratnagiri,30.3,73.25,1010.0375,0,0
2018-05-07,Mumbai,30.89166667,66.41666667,1008.738095,0,0
2018-05-07,Ratnagiri,30.125,72.875,1008.9375,0,0
2018-05-08,Mumbai,30.36666667,69.66666667,1008.004167,0,0
2018-05-08,Ratnagiri,30.25,68.25,1008.1,0,0
2018-05-09,Mumbai,31.15,69.54166667,1007.4125,0,0
2018-05-09,Ratnagiri,30.825,70.25,1007.7875,0,0
2018-05-10,Mumbai,30.89166667,73.58333333,1008.9875,0,0
2018-05-10,Ratnagiri,30.25,72.75,1009.9,0,0
2018-05-11,Mumbai,31.46666667,68.45833333,1008.191304,0,0
2018-05-11,Ratnagiri,30.9,68.625,1008.55,0,0
2018-05-12,Mumbai,30.925,66.625,1008.4375,0,0
2018-05-12,Ratnagiri,30,76.5,1009.0125,0,0
2018-05-13,Mumbai,31.025,71.25,1007.721739,0,0
2018-05-13,Ratnagiri,30.35,70.25,1008.2125,0,0
2018-05-14,Mumbai,30.94545455,69.68181818,1007.972727,0,0
2018-05-14,Ratnagiri,30.6,72,1008.4,0,0
2018-05-15,Mumbai,31.01666667,70.04166667,1007.340909,0,0
2018-05-15,Ratnagiri,30.625,70.25,1007.6125,0,0
2018-05-16,Mumbai,30.99166667,72.375,1006.086364,0,0
2018-05-16,Ratnagiri,30.575,72.5,1006.5125,0,0
2018-05-17,Mumbai,31.65,73.41666667,1005.726087,0,0
2018-05-17,Ratnagiri,28.925,75.375,1007.2125,0,0
2018-05-18,Mumbai,31.46666667,72.91666667,1006.495833,0,0
2018-05-18,Ratnagiri,28.725,78.5,1007.2,6.690506935,1
2018-05-19,Mumbai,31.35833333,71.04166667,1005.945833,0,0
2018-05-19,Ratnagiri,30.025,79.125,1006.45,0,0
2018-05-20,Mumbai,31.38333333,69,1006.325,0,0
2018-05-20,Ratnagiri,29.925,75.875,1007.1625,0,0
2018-05-21,Mumbai,31.19166667,69.45833333,1006.634783,0,0
2018-05-21,Ratnagiri,30.175,73.25,1007.15,0,0
2018-05-22,Mumbai,31.05,68.54166667,1006.817391,0,0
2018-05-22,Ratnagiri,29.875,74,1007.2,0,0
2018-05-23,Mumbai,30.825,71.16666667,1005.869565,0,0
2018-05-23,Ratnagiri,30.1,72.5,1006.6375,0,0
2018-05-24,Mumbai,31.50833333,67.45833333,1006.104167,0,0
2018-05-24,Ratnagiri,30.325,72.625,1006.6125,0,0
2018-05-25,Mumbai,31.11666667,69.25,1005.886364,0,0
2018-05-25,Ratnagiri,30.75,69.875,1006.025,0,0
2018-05-26,Mumbai,31.65,72.08333333,1004.054167,0,0
2018-05-26,Ratnagiri,30.95,75.25,1004.3875,0,0
2018-05-27,Mumbai,31.71666667,74,1004.245833,0,0
2018-05-27,Ratnagiri,30.625,77.375,1004.6625,0,0
2018-05-28,Mumbai,31.45217391,71.91304348,1003.371429,0,0
2018-05-28,Ratnagiri,30.775,75,1003.6,0.1088057086,1
2018-05-29,Mumbai,31.525,71.16666667,1003.813043,0,0
2018-05-29,Ratnagiri,30.225,79.42857143,1004.3625,0.3950980604,1
2018-05-30,Mumbai,31.69166667,70.54166667,1003.833333,0,0
2018-05-30,Ratnagiri,30.525,78.25,1004.825,2.528100967,1
2018-05-31,Mumbai,31.85,69.5,1004.679167,0,0
2018-05-31,Ratnagiri,30.875,77.375,1005.275,0.1805786341,1
2018-06-01,Mumbai,32.175,68.91666667,1005.4875,0,0
2018-06-01,Ratnagiri,30.375,75.625,1005.95,0,0
2018-06-02,Mumbai,30.35,75.75,1006.195833,0,0
2018-06-02,Ratnagiri,27.97142857,81.85714286,1006.914286,0.1746606678,1
2018-06-03,Mumbai,31.05833333,71.70833333,1005.1,3.044379234,1
2018-06-03,Ratnagiri,30.44,74.8,1006.38,2.211853981,1
2018-06-04,Mumbai,29.64166667,76.625,1003.813043,0,0
2018-06-04,Ratnagiri,26.725,90.375,1004.95,33.25512695,1
2018-06-05,Mumbai,30.40833333,72.54166667,1004.933333,48.84065247,1
2018-06-05,Ratnagiri,27.3,89.375,1005.7125,113.9697113,1
2018-06-06,Mumbai,31.69166667,74.33333333,1006.030435,0,0
2018-06-06,Ratnagiri,27.28571429,91,1007.3,36.57736206,1
2018-06-07,Mumbai,28.11666667,88.875,1004.208333,12.91030312,1
2018-06-07,Ratnagiri,27.15,91.625,1005.45,19.50166512,1
2018-06-08,Mumbai,30.72173913,79,1001.163636,11.95239639,1
2018-06-08,Ratnagiri,25.925,95.25,1003.275,60.59528732,1
2018-06-09,Mumbai,27.7,92.41666667,1000.768182,128.9509125,1
2018-06-09,Ratnagiri,24.62857143,97.14285714,1003.071429,96.58831024,1
2018-06-10,Mumbai,31.00833333,79.83333333,1001.7625,33.67821121,1
2018-06-10,Ratnagiri,25.875,94.375,1004.325,261.1669617,1
2018-06-11,Mumbai,31.16666667,78,1003.045833,6.702052116,1
2018-06-11,Ratnagiri,29.3,82.375,1004.925,159.5805511,1
2018-06-12,Mumbai,31.025,75.91666667,1003.341667,1.833070397,1
2018-06-12,Ratnagiri,29.6,83.75,1005.4,5.14918232,1
2018-06-13,Mumbai,31.25833333,73.54166667,1004.05,0,0
2018-06-13,Ratnagiri,29.675,84,1005.6375,7.072408199,1
2018-06-14,Mumbai,30.74782609,73.39130435,1005.06087,5.251023769,1
2018-06-14,Ratnagiri,29.125,84.875,1006.5125,2.339594364,1
2018-06-15,Mumbai,30.20833333,71.04166667,1005.670833,2.006941557,1
2018-06-15,Ratnagiri,27.675,85.625,1007.225,0,0
2018-06-16,Mumbai,27.83333333,83.875,1006.633333,1.615046978,1
2018-06-16,Ratnagiri,26.325,86.625,1008.4625,23.78111839,1
2018-06-17,Mumbai,26.85,89.95833333,1005.575,39.39141464,1
2018-06-17,Ratnagiri,24.15,96.875,1008.325,34.1456337,1
2018-06-18,Mumbai,27.84166667,85.79166667,1004.130435,55.81625366,1
2018-06-18,Ratnagiri,24.65,96.5,1005.825,102.9254456,1
2018-06-19,Mumbai,29.675,79.25,1003.752174,0,0
2018-06-19,Ratnagiri,26.275,93.5,1004.4375,17.06811142,1
2018-06-20,Mumbai,30.55833333,76.875,1003.647826,0,0
2018-06-20,Ratnagiri,26.15,95.25,1003.975,7.754671097,1
2018-06-21,Mumbai,30.69166667,75.875,1004.1,0,0
2018-06-21,Ratnagiri,23.775,97.75,1006.3,140.0636749,1
2018-06-22,Mumbai,30.50833333,77.04166667,1003.677273,26.02210236,1
2018-06-22,Ratnagiri,25.125,96.25,1002.8,31.06264305,1
2018-06-23,Mumbai,25.78333333,92.375,1004.127273,43.65188217,1
2018-06-23,Ratnagiri,24.375,98.5,1002.05,202.0709229,1
2018-06-24,Mumbai,26.175,93,1003.417391,31.0580883,1
2018-06-24,Ratnagiri,25.275,96.375,1002.3,160.3521271,1
2018-06-25,Mumbai,28,88.16666667,1001.847826,156.9794617,1
2018-06-25,Ratnagiri,26.45714286,93.85714286,1000.871429,75.19482422,1
2018-06-26,Mumbai,29.45,80.125,1001.520833,109.999939,1
2018-06-26,Ratnagiri,27.2,90.875,1000.7375,75.91255951,1
2018-06-27,Mumbai,29.8,78.375,1000.991304,43.17626572,1
2018-06-27,Ratnagiri,27.35,91,999.7875,30.94632149,1
2018-06-28,Mumbai,26.98333333,90.5,1001.586957,4.826816559,1
2018-06-28,Ratnagiri,26.325,93.625,999.8875,37.68225861,1
2018-06-29,Mumbai,27.625,88.125,1002.320833,63.75140381,1
2018-06-29,Ratnagiri,26,95.125,1000.675,27.71884346,1
2018-06-30,Mumbai,28.1,81.75,1004.5125,19.69450188,1
2018-06-30,Ratnagiri,25.9,91.75,1002.525,26.0833149,1
2018-07-01,Mumbai,28.95833333,77.66666667,1004.865217,4.998178959,1
2018-07-01,Ratnagiri,26.675,91.625,1002.95,4.718997478,1
2018-07-02,Mumbai,27.19166667,87.95833333,1004.375,2.52912426,1
2018-07-02,Ratnagiri,25.3,93.75,1003.125,66.14872742,1
2018-07-03,Mumbai,26.25217391,93.2173913,1004.613043,72.71069336,1
2018-07-03,Ratnagiri,26.625,91,1003.025,23.1938343,1
2018-07-04,Mumbai,27.80833333,85.75,1004.525,79.41914368,1
2018-07-04,Ratnagiri,26.275,91.75,1004.425,35.52499771,1
2018-07-05,Mumbai,28.75833333,85.54166667,1004.995652,108.061264,1
2018-07-05,Ratnagiri,26.175,93.25,1003.675,37.89396667,1
2018-07-06,Mumbai,29.025,84.41666667,1004.486957,16.67871475,1
2018-07-06,Ratnagiri,28.2,86,1002.6125,9.368927956,1
2018-07-07,Mumbai,27.3,90.125,1003.545455,29.14431,1
2018-07-07,Ratnagiri,27.375,90.125,1001.525,2.225885391,1
2018-07-08,Mumbai,25.39166667,94.625,1003.034783,135.0029907,1
2018-07-08,Ratnagiri,26.975,93,1000.7875,15.71682549,1
2018-07-09,Mumbai,25.51666667,95.54166667,1002.786957,57.72292328,1
2018-07-09,Ratnagiri,27.925,88.375,1000.814286,26.49599075,1
2018-07-10,Mumbai,26.83333333,92.75,1002.773913,179.019165,1
2018-07-10,Ratnagiri,27.175,92.75,1001.2875,4.25297451,1
2018-07-11,Mumbai,28.8,84.04347826,1002.730435,139.9827271,1
2018-07-11,Ratnagiri,26,93.25,1001.625,25.04877663,1
2018-07-12,Mumbai,28.71666667,82.70833333,1001.834783,6.233335018,1
2018-07-12,Ratnagiri,26.2,93,1000.8,47.33433533,1
2018-07-13,Mumbai,28.10833333,86.54166667,1001.422727,12.796731,1
2018-07-13,Ratnagiri,25.825,95.25,1000.6375,90.85309601,1
2018-07-14,Mumbai,28,87.25,1000.313043,43.17122269,1
2018-07-14,Ratnagiri,27.25,90.375,999.5625,66.45715332,1
2018-07-15,Mumbai,27.33333333,90.66666667,999.2772727,41.93821335,1
2018-07-15,Ratnagiri,27,90.125,998.8375,48.53068161,1
2018-07-16,Mumbai,27.59166667,88.45833333,1000.642857,118.6245422,1
2018-07-16,Ratnagiri,27.025,90.125,999.675,13.99507809,1
2018-07-17,Mumbai,27.6,86.04166667,1001.554167,34.2614975,1
2018-07-17,Ratnagiri,26.675,90.875,1000.5125,18.3878746,1
2018-07-18,Mumbai,28.31666667,82.70833333,1003.2,38.64694214,1
2018-07-18,Ratnagiri,27.25,89,1001.65,23.38858223,1
2018-07-19,Mumbai,28.61666667,81.45833333,1003.427273,36.88486481,1
2018-07-19,Ratnagiri,26.225,91.75,1002.05,25.71524811,1
2018-07-20,Mumbai,27.7,86.04166667,1003.0875,19.53073502,1
2018-07-20,Ratnagiri,26.1,93,1002.1125,50.94620514,1
2018-07-21,Mumbai,27.94166667,84.95833333,1004.158333,32.50308609,1
2018-07-21,Ratnagiri,26.925,90.625,1003.1125,25.27747726,1
2018-07-22,Mumbai,27.91666667,84.58333333,1004.05,36.46017838,1
2018-07-22,Ratnagiri,27.2,87,1002.775,9.457794189,1
2018-07-23,Mumbai,27.99583333,84.54166667,1003.683333,5.060940742,1
2018-07-23,Ratnagiri,27.15,88.25,1002.4,8.12550354,1
2018-07-24,Mumbai,28.1,83.875,1005.358333,7.359587669,1
2018-07-24,Ratnagiri,27.15,88,1003.8,4.378067017,1
2018-07-25,Mumbai,28.50833333,81.08333333,1005.808333,5.794714451,1
2018-07-25,Ratnagiri,26.7,88.375,1004.2875,2.49457407,1
2018-07-26,Mumbai,28.15,81.91666667,1006.179167,3.398151398,1
2018-07-26,Ratnagiri,26.55,90.375,1004.7375,5.985360622,1
2018-07-27,Mumbai,27.925,83.75,1005.3125,5.050891876,1
2018-07-27,Ratnagiri,26.475,88.75,1004.375,1.834680319,1
2018-07-28,Mumbai,28.625,81.66666667,1005.504167,4.037750721,1
2018-07-28,Ratnagiri,27.025,90.25,1003.65,2.135447502,1
2018-07-29,Mumbai,28.69166667,80.95833333,1005.595833,0,0
2018-07-29,Ratnagiri,27.475,87.625,1003.6875,3.90359807,1
2018-07-30,Mumbai,28.8,79.20833333,1005.104167,3.69516468,1
2018-07-30,Ratnagiri,27.175,87.75,1003.425,0,0
2018-07-31,Mumbai,28.68333333,80.41666667,1005.4125,5.750284672,1
2018-07-31,Ratnagiri,27.15,87,1003.9,8.534210205,1
2018-08-01,Mumbai,28.56666667,81.54166667,1006.1375,4.36445713,1
2018-08-01,Ratnagiri,27.35,87,1004.6125,0.9349547625,1
2018-08-02,Mumbai,28.625,81,1007.779167,4.207962513,1
2018-08-02,Ratnagiri,27.675,86,1005.725,7.274900436,1
2018-08-03,Mumbai,28.19166667,83.08333333,1008.245833,2.074335814,1
2018-08-03,Ratnagiri,27.225,86.5,1006.4375,1.004170775,1
2018-08-04,Mumbai,28,82.41666667,1007.870833,12.47279453,1
2018-08-04,Ratnagiri,26.125,91,1006.3,14.8132019,1
2018-08-05,Mumbai,28.51666667,79.45833333,1007.383333,27.57050514,1
2018-08-05,Ratnagiri,26.875,89.25,1005.7875,52.53708649,1
2018-08-06,Mumbai,27.91666667,80.45833333,1005.991667,2.181105375,1
2018-08-06,Ratnagiri,26.8,84.375,1004.65,7.338886738,1
2018-08-07,Mumbai,28.4,80.33333333,1003.858333,1.790464163,1
2018-08-07,Ratnagiri,27.025,85.875,1002.3375,12.12443829,1
2018-08-08,Mumbai,28.51666667,80.625,1003.579167,3.156681299,1
2018-08-08,Ratnagiri,26.4,89.875,1002.5375,3.552404404,1
2018-08-09,Mumbai,27.84166667,83.45833333,1007.016667,4.794274807,1
2018-08-09,Ratnagiri,27.4,85.625,1005.075,23.89858627,1
2018-08-10,Mumbai,27.99166667,83.91666667,1008.316667,1.902662396,1
2018-08-10,Ratnagiri,27.275,86,1006.3,0.3730891347,1
2018-08-11,Mumbai,27.825,84.41666667,1006.291667,14.85191822,1
2018-08-11,Ratnagiri,26.675,88.125,1004.7375,11.63224888,1
2018-08-12,Mumbai,27.075,85.25,1003.166667,21.64599037,1
2018-08-12,Ratnagiri,26.05,89.125,1002.3375,23.25459671,1
2018-08-13,Mumbai,27.41666667,85.04166667,1003.0375,32.69771957,1
2018-08-13,Ratnagiri,26.25,89.375,1001.925,18.13085938,1
2018-08-14,Mumbai,28.225,82.70833333,1003.7375,30.89336014,1
2018-08-14,Ratnagiri,26.48571429,90.14285714,1001.742857,17.90626526,1
2018-08-15,Mumbai,27.5125,84.5,1003.570833,11.6163168,1
2018-08-15,Ratnagiri,26.075,91.25,1001.775,5.557948589,1
2018-08-16,Mumbai,27.275,86.75,1002.8875,25.65996361,1
2018-08-16,Ratnagiri,26.25,89.125,1001.4125,20.57759857,1
2018-08-17,Mumbai,27.41666667,84.41666667,1002.404167,16.9884491,1
2018-08-17,Ratnagiri,26.4,89.375,1001.2625,9.603791237,1
2018-08-18,Mumbai,27.35833333,85.70833333,1004.116667,3.36161828,1
2018-08-18,Ratnagiri,26.325,90.75,1002.575,11.83599854,1
2018-08-19,Mumbai,27.43333333,85.33333333,1004.704167,14.28778934,1
2018-08-19,Ratnagiri,25.45714286,91.71428571,1003.0375,18.93710899,1
2018-08-20,Mumbai,27.26666667,84,1005.141667,22.99005699,1
2018-08-20,Ratnagiri,25.875,89.875,1004.1875,23.10188866,1
2018-08-21,Mumbai,26.81666667,87.375,1005.229167,113.9159698,1
2018-08-21,Ratnagiri,25.65,92.625,1003.75,29.43899727,1
2018-08-22,Mumbai,27.125,87.33333333,1006.395833,44.04935074,1
2018-08-22,Ratnagiri,26.1,90.5,1004.9,43.87106705,1
2018-08-23,Mumbai,27.425,84.83333333,1007.670833,60.44180298,1
2018-08-23,Ratnagiri,26.225,88.75,1005.5125,30.54960442,1
2018-08-24,Mumbai,27.43333333,83.33333333,1007.058333,25.00268936,1
2018-08-24,Ratnagiri,26.62857143,87,1005.1375,2.911275864,1
2018-08-25,Mumbai,27.45833333,82.41666667,1006.358333,20.86944008,1
2018-08-25,Ratnagiri,26.55,86.875,1004.6,17.34470177,1
2018-08-26,Mumbai,27.15,84.66666667,1004.766667,28.56268311,1
2018-08-26,Ratnagiri,26.74285714,87.28571429,1003.042857,3.566942453,1
2018-08-27,Mumbai,27.06666667,84.45833333,1004.858333,14.96632671,1
2018-08-27,Ratnagiri,25.05,93.375,1003.3125,18.62411499,1
2018-08-28,Mumbai,27.275,81.20833333,1005.804167,15.47915554,1
2018-08-28,Ratnagiri,26,91.57142857,1004.0625,20.81194878,1
2018-08-29,Mumbai,28.2,78.79166667,1007.204167,11.08726025,1
2018-08-29,Ratnagiri,26.1,91.125,1004.575,16.77231026,1
2018-08-30,Mumbai,28.08333333,79.45833333,1007.25,1.252983451,1
2018-08-30,Ratnagiri,26.175,90.375,1004.9375,12.18035507,1
2018-08-31,Mumbai,28.18333333,78.125,1007.841667,5.755509377,1
2018-08-31,Ratnagiri,26.6,87.125,1005.5,8.099549294,1
2018-09-01,Mumbai,28.00833333,80.08333333,1008.3125,2.826342821,1
2018-09-01,Ratnagiri,26.575,88.5,1006.175,11.65804577,1
2018-09-02,Mumbai,27.75,79.83333333,1008.3375,10.64351654,1
2018-09-02,Ratnagiri,26.9,84.375,1006.55,7.40336132,1
2018-09-03,Mumbai,27.94166667,78.70833333,1008.616667,17.38018799,1
2018-09-03,Ratnagiri,26.225,86.125,1006.65,0.6262439489,1
2018-09-04,Mumbai,28.16666667,77.625,1009.466667,0,0
2018-09-04,Ratnagiri,25.6,88,1007.4875,7.591692924,1
2018-09-05,Mumbai,28.21666667,75.29166667,1008.829167,0,0
2018-09-05,Ratnagiri,26.55,85.5,1006.775,4.943088531,1
2018-09-06,Mumbai,28.23333333,73.58333333,1008.0875,0,0
2018-09-06,Ratnagiri,26.6,84,1006.2375,0.9245174527,1
2018-09-07,Mumbai,27.98333333,71.91666667,1007.775,0,0
2018-09-07,Ratnagiri,25.425,89.625,1005.775,6.576859951,1
2018-09-08,Mumbai,28.29166667,71.75,1008.095833,2.168227434,1
2018-09-08,Ratnagiri,26.15,84.5,1005.675,12.79605198,1
2018-09-09,Mumbai,27.53333333,76.29166667,1009.583333,3.225109816,1
2018-09-09,Ratnagiri,26.05,85.25,1006.7625,6.033829212,1
2018-09-10,Mumbai,27.95,75.04166667,1012.033333,0,0
2018-09-10,Ratnagiri,26.425,83.375,1008.625,0.1203096658,1
2018-09-11,Mumbai,28.01666667,74.75,1011.966667,0,0
2018-09-11,Ratnagiri,26.91428571,81.28571429,1008.585714,0,0
2018-09-12,Mumbai,27.975,73.29166667,1010.1,0,0
2018-09-12,Ratnagiri,26.4,82,1007.2625,0,0
2018-09-13,Mumbai,28.025,75.70833333,1009.170833,0,0
2018-09-13,Ratnagiri,26.4,82.875,1006.4125,0,0
2018-09-14,Mumbai,27.36666667,82.45833333,1010.029167,7.973775864,1
2018-09-14,Ratnagiri,27.05714286,83,1006.875,0,0
2018-09-15,Mumbai,28.2,80,1010.183333,0,0
2018-09-15,Ratnagiri,27.4,82.125,1007.075,0,0
2018-09-16,Mumbai,27.84166667,80.375,1008.870833,10.01479816,1
2018-09-16,Ratnagiri,28.34285714,78.28571429,1005.428571,0,0
2018-09-17,Mumbai,28.45833333,74.375,1008.525,0,0
2018-09-17,Ratnagiri,27.42857143,81.14285714,1005.214286,0.2314257175,1
2018-09-18,Mumbai,28.425,72.54166667,1008.745833,0,0
2018-09-18,Ratnagiri,27.77142857,79.57142857,1005.928571,0,0
2018-09-19,Mumbai,27.325,79.125,1008.533333,0.3756658733,1
2018-09-19,Ratnagiri,26.9,80.5,1005.375,0,0
2018-09-20,Mumbai,28.16666667,79.45833333,1006.283333,0,0
2018-09-20,Ratnagiri,26.825,82.375,1002.9875,0,0
2018-09-21,Mumbai,29.025,80.25,1005.583333,2.040724516,1
2018-09-21,Ratnagiri,26.975,86.5,1003,1.197997928,1
2018-09-22,Mumbai,28.725,82.625,1007.795833,0,0
2018-09-22,Ratnagiri,26.6,86.875,1005.65,15.73821068,1
2018-09-23,Mumbai,28.90833333,78.75,1010.945833,22.37656784,1
2018-09-23,Ratnagiri,27.2,85.875,1007.8625,0.3417734504,1
2018-09-24,Mumbai,28.54166667,80.125,1011.275,0,0
2018-09-24,Ratnagiri,27.25,85.875,1008.0125,0,0
2018-09-25,Mumbai,28.75833333,74.20833333,1010.391667,0,0
2018-09-25,Ratnagiri,27.8,84.125,1007.025,0,0
2018-09-26,Mumbai,29.49166667,75.16666667,1008.55,0,0
2018-09-26,Ratnagiri,26.775,84.125,1005.6875,0,0
2018-09-27,Mumbai,29.33333333,76.45833333,1008.408333,0,0
2018-09-27,Ratnagiri,26.8,84.875,1005.225,54.3937645,1
2018-09-28,Mumbai,29.01666667,77.41666667,1009.1,20.29350853,1
2018-09-28,Ratnagiri,26.075,88.75,1005.875,0,0
2018-09-29,Mumbai,29.95833333,76.33333333,1009.483333,23.18522835,1
2018-09-29,Ratnagiri,27.175,84.75,1005.9125,4.360283852,1
2018-09-30,Mumbai,31.53333333,63.20833333,1008.6375,0,0
2018-09-30,Ratnagiri,28.7,79.125,1005.4,9.439929008,1
2018-10-01,Mumbai,31.44166667,60.5,1008.404167,0,0
